stnId,stnNm,tm,avgTa,minTa,minTaHrmt,maxTa,maxTaHrmt,mi10MaxRn,mi10MaxRnHrmt,hr1MaxRn,hr1MaxRnHrmt,sumRnDur,sumRn,maxInsWs,maxInsWsWd,maxInsWsHrmt,maxWs,maxWsWd,maxWsHrmt,avgWs,hr24SumRws,maxWd,avgTd,minRhm,minRhmHrmt,avgRhm,avgPv,avgPa,maxPs,maxPsHrmt,minPs,minPsHrmt,avgPs,ssDur,sumSsHr,hr1MaxIcsrHrmt,hr1MaxIcsr,sumGsr,ddMefs,ddMefsHrmt,ddMes,ddMesHrmt,sumDpthFhsc,avgTca,avgLmac,avgTs,minTg,avgCm5Te,avgCm10Te,avgCm20Te,avgCm30Te,avgM05Te,avgM10Te,avgM15Te,avgM30Te,avgM50Te,sumLrgEv,sumSmlEv,n99Rn,iscs,sumFogDur
252.0,영광군,2021-02-17,-4.1,-5.7,1909.0,-2.1,40.0,,,,,,1.8,16.0,340.0,1329.0,7.2,340.0,1129.0,4.7,4102.0,340.0,-8.8,52.0,402.0,70.0,3.2,1016.3,1022.8,2312.0,1019.8,15.0,1021.1,11.0,1.5,1200.0,1.62,8.18,,,,,,9.1,3.4,0.7,0.6,1.4,2.6,4.5,4.9,,,,,,0.9,1.3,,,
252.0,영광군,2021-02-18,-1.7,-4.6,212.0,0.1,2332.0,,,,,,0.5,12.6,290.0,1318.0,6.3,340.0,1319.0,3.7,3157.0,340.0,-7.0,56.0,1326.0,67.5,3.7,1019.5,1025.4,2314.0,1022.3,6.0,1024.2,11.0,3.2,1300.0,2.05,10.84,,,,,,9.0,3.0,0.9,0.1,1.8,2.5,4.0,4.4,,,,,,1.0,1.5,,,
252.0,영광군,2021-02-19,3.8,-3.8,646.0,10.5,1522.0,,,,,,,8.8,250.0,1611.0,5.2,250.0,1636.0,2.1,1787.0,200.0,-1.4,48.0,1535.0,69.9,5.7,1015.4,1025.3,1.0,1015.3,2344.0,1020.0,11.1,10.4,1200.0,2.65,17.62,,,,,,1.4,0.5,6.8,-2.0,4.6,4.1,4.4,4.4,,,,,,2.3,3.3,,,
252.0,영광군,2021-02-20,10.1,5.6,4.0,14.1,1509.0,,,,,,,7.2,230.0,609.0,4.2,200.0,150.0,2.6,2257.0,200.0,5.5,61.0,1007.0,74.1,9.1,1008.4,1015.4,1.0,1011.8,1431.0,1012.9,11.1,9.8,1300.0,2.37,14.55,,,,,,0.1,0.0,11.8,2.0,8.3,6.9,6.2,5.7,,,,,,2.3,3.3,,,
252.0,영광군,2021-02-21,14.0,8.3,32.0,20.8,1316.0,,,,,,,8.9,230.0,1553.0,5.4,230.0,1539.0,3.4,2911.0,180.0,5.0,31.0,1413.0,57.0,8.7,1008.2,1013.7,933.0,1011.3,1527.0,1012.6,11.1,10.5,1200.0,2.63,17.45,,,,,,0.4,0.0,14.7,4.5,11.2,9.2,7.9,7.2,,,,,,3.7,5.3,,,
252.0,영광군,2021-02-22,8.6,1.8,2400.0,16.3,1036.0,,,,,,,9.0,360.0,1451.0,5.6,20.0,2111.0,3.4,2975.0,20.0,3.8,54.0,1046.0,72.6,8.5,1012.0,1024.7,2359.0,1011.4,531.0,1016.6,11.2,8.7,1200.0,2.38,14.1,,,,,,2.4,1.3,9.8,0.8,9.4,9.3,9.0,8.3,,,,,,2.2,3.1,,,
252.0,영광군,2021-02-23,1.2,-2.5,756.0,4.9,1248.0,,,,,,,9.1,340.0,1303.0,5.7,360.0,949.0,2.7,2346.0,360.0,-6.7,37.0,1101.0,56.1,3.7,1021.6,1028.2,934.0,1024.6,9.0,1026.3,11.2,10.0,1200.0,2.37,14.25,,,,,,3.8,0.0,6.0,-2.1,4.6,5.5,7.1,7.3,,,,,,1.6,2.3,,,
252.0,영광군,2021-02-24,1.0,-3.3,324.0,5.7,1608.0,,,,,,,3.3,20.0,1424.0,2.0,20.0,1429.0,0.7,630.0,90.0,-6.6,35.0,1444.0,58.1,3.8,1020.6,1027.1,950.0,1023.5,1724.0,1025.3,11.3,0.1,1400.0,0.79,3.99,,,,,,8.1,0.3,3.0,-3.8,3.0,3.9,5.7,6.0,,,,,,0.7,1.0,,,
252.0,영광군,2021-02-25,2.5,-1.4,153.0,4.3,2342.0,,,,,,17.0,5.3,20.0,1333.0,2.9,20.0,1222.0,0.7,599.0,20.0,0.5,60.0,655.0,86.6,6.4,1018.5,1025.6,1239.0,1020.7,2343.0,1023.2,11.3,0.0,1100.0,0.31,1.27,,,,,,10.0,0.4,2.4,-0.4,3.4,3.8,5.2,5.4,,,,,,0.4,0.6,,,
252.0,영광군,2021-02-26,7.6,2.5,720.0,15.6,1433.0,,,,,,0.1,6.3,360.0,1858.0,4.5,20.0,1900.0,1.3,1154.0,50.0,2.0,31.0,1436.0,70.9,7.1,1016.6,1023.8,2326.0,1018.2,1449.0,1021.1,11.3,8.2,1300.0,2.41,15.06,,,,,,7.9,0.5,10.3,1.7,7.8,6.6,6.3,6.0,,,,,,2.2,3.1,,,
252.0,영광군,2021-02-27,8.1,1.1,702.0,14.5,1434.0,,,,,,,8.2,90.0,1029.0,4.5,110.0,1030.0,1.5,1334.0,110.0,-1.3,32.0,1509.0,53.6,5.6,1021.9,1027.8,923.0,1023.6,1.0,1026.5,11.4,9.6,1300.0,2.83,16.68,,,,,,6.5,0.0,10.3,-0.3,8.2,7.4,7.3,6.9,,,,,,2.8,4.0,,,
252.0,영광군,2021-02-28,7.6,3.4,535.0,12.1,1251.0,,,,,,0.5,5.7,140.0,1200.0,3.1,140.0,1200.0,1.0,898.0,20.0,3.2,48.0,1043.0,74.5,7.8,1020.7,1027.9,147.0,1021.0,2354.0,1025.3,11.4,1.2,1200.0,1.02,6.63,,,,,,8.3,4.8,9.3,2.5,7.8,7.4,7.6,7.4,,,,,,1.1,1.6,,,
252.0,영광군,2021-03-01,10.1,3.7,2338.0,16.7,1340.0,,,,,,38.4,13.0,230.0,1333.0,7.0,230.0,1342.0,3.6,3088.0,160.0,8.1,78.0,314.0,88.3,11.2,1009.6,1020.9,1.0,1009.4,1514.0,1014.1,11.4,0.0,1100.0,0.71,2.63,,,,,,9.9,5.4,10.2,5.4,10.3,9.5,8.9,8.3,,,,,,0.7,1.1,,,
252.0,영광군,2021-03-02,2.7,-1.0,2346.0,5.9,1310.0,,,,,,,10.0,20.0,1228.0,5.8,20.0,1203.0,2.9,2508.0,360.0,-0.9,59.0,1313.0,77.6,5.7,1020.8,1030.4,2336.0,1015.2,1.0,1025.6,11.5,6.1,1200.0,2.52,13.65,,,,,,5.8,4.9,5.8,0.0,6.2,7.2,8.3,8.2,,,,,,1.3,1.9,,,
252.0,영광군,2021-03-03,4.0,-3.5,646.0,11.4,1359.0,,,,,,,5.1,180.0,1124.0,3.1,180.0,1129.0,0.8,709.0,160.0,-0.8,40.0,1500.0,73.9,5.8,1024.7,1032.0,922.0,1027.1,1707.0,1029.4,11.5,8.4,1200.0,2.92,16.45,,,,,,6.0,0.0,9.4,-2.5,6.5,6.4,7.1,7.1,,,,,,1.9,2.7,,,
252.0,영광군,2021-03-04,7.0,4.4,643.0,10.0,1100.0,,,,,,3.4,4.1,180.0,312.0,2.5,160.0,322.0,0.9,786.0,20.0,3.6,59.0,315.0,79.9,8.0,1018.9,1027.8,10.0,1020.5,2359.0,1023.6,11.5,0.0,1000.0,0.8,4.67,,,,,,9.3,1.8,7.9,3.0,7.3,7.2,7.7,7.6,,,,,,0.7,1.0,,,
252.0,영광군,2021-03-05,8.0,3.2,545.0,15.6,1428.0,,,,,,,8.0,20.0,2123.0,5.9,20.0,2119.0,2.1,1849.0,20.0,3.3,43.0,1300.0,74.9,7.8,1016.2,1023.4,2308.0,1017.8,1506.0,1020.7,11.6,8.2,1200.0,2.97,18.75,,,,,,6.8,0.3,12.9,3.0,9.9,8.9,8.5,8.1,,,,,,2.7,3.9,,,
252.0,영광군,2021-03-06,6.0,3.7,417.0,10.8,1503.0,,,,,,,8.0,20.0,15.0,4.8,20.0,425.0,2.3,1970.0,20.0,4.0,72.0,1506.0,87.9,8.2,1021.5,1029.0,2243.0,1023.2,1.0,1026.1,11.6,6.5,1100.0,1.96,12.42,,,,,,6.8,3.4,11.4,4.4,8.8,8.6,8.9,8.6,,,,,,1.4,2.0,,,
252.0,영광군,2021-03-07,7.3,5.1,1.0,11.0,1339.0,,,,,,,5.6,250.0,1620.0,3.4,250.0,1625.0,1.4,1228.0,20.0,3.6,58.0,1326.0,78.6,7.9,1023.5,1029.8,909.0,1026.5,1655.0,1028.2,11.7,5.7,1400.0,2.01,12.31,,,,,,8.8,6.8,13.2,6.1,10.0,9.3,9.3,8.9,,,,,,1.5,2.1,,,
252.0,영광군,2021-03-08,6.2,1.7,2329.0,12.9,1304.0,,,,,,,6.7,20.0,1547.0,5.0,20.0,1556.0,1.7,1462.0,20.0,1.8,31.0,1257.0,75.1,7.0,1022.8,1029.5,954.0,1025.5,1516.0,1027.5,11.7,8.5,1200.0,2.99,18.35,,,,,,4.6,1.3,12.8,2.5,9.9,9.7,9.7,9.3,,,,,,2.5,3.6,,,
252.0,영광군,2021-03-09,5.2,0.3,544.0,11.6,1422.0,,,,,,,8.2,360.0,1639.0,4.1,360.0,1433.0,1.3,1133.0,20.0,-1.6,17.0,1218.0,65.6,5.5,1022.0,1028.5,2306.0,1024.5,1424.0,1026.7,11.7,9.1,1200.0,3.02,17.87,,,,,,6.4,0.1,9.5,1.3,8.4,8.6,9.2,9.1,,,,,,2.4,3.4,,,
252.0,영광군,2021-03-10,6.6,0.9,524.0,14.5,1238.0,,,,,,,6.4,270.0,1332.0,3.9,270.0,1335.0,1.2,1034.0,250.0,1.0,35.0,1223.0,69.8,6.6,1024.0,1030.1,926.0,1027.0,1420.0,1028.6,11.8,10.6,1200.0,2.97,20.09,,,,,,2.5,0.0,12.5,0.1,9.0,8.8,9.2,9.0,,,,,,2.6,3.7,,,
252.0,영광군,2021-03-11,8.6,1.1,557.0,17.2,1341.0,,,,,,2.5,6.1,20.0,1902.0,4.2,20.0,1905.0,1.1,961.0,20.0,2.6,31.0,1230.0,69.3,7.4,1021.3,1029.3,617.0,1022.7,2042.0,1025.9,11.8,8.8,1300.0,2.8,17.07,,,,,,8.6,0.5,14.5,1.7,10.3,9.5,9.5,9.2,,,,,,2.7,3.9,,,
252.0,영광군,2021-03-12,7.9,5.2,2240.0,10.1,1343.0,,,,,,10.4,7.9,340.0,1521.0,4.7,20.0,1804.0,1.9,1682.0,20.0,5.9,77.0,1854.0,87.6,9.3,1015.7,1022.8,1.0,1018.5,1435.0,1020.3,11.8,0.2,1000.0,0.82,3.53,,,,,,6.5,2.1,8.3,4.3,9.1,9.5,10.0,9.7,,,,,,0.7,1.0,,,
252.0,영광군,2021-03-13,6.9,0.8,614.0,14.0,1228.0,,,,,,,6.4,20.0,1437.0,3.8,360.0,1502.0,1.1,913.0,360.0,3.3,48.0,1335.0,80.3,7.8,1017.5,1023.9,920.0,1020.9,1530.0,1022.1,11.9,10.2,1300.0,2.79,19.03,,,,,,3.0,0.1,12.1,2.2,9.7,9.3,9.5,9.3,,,,,,2.3,3.3,,,
252.0,영광군,2021-03-14,6.6,1.2,433.0,13.8,1446.0,,,,,,,6.5,290.0,1411.0,3.3,250.0,1326.0,0.8,717.0,360.0,3.6,52.0,1435.0,83.1,8.0,1016.6,1023.6,924.0,1019.9,1906.0,1021.2,11.9,8.1,1200.0,2.93,18.57,,,,,,3.6,0.8,12.2,2.4,10.1,9.8,9.9,9.7,,,,,,2.2,3.2,,,
252.0,영광군,2021-03-15,10.3,-0.3,638.0,19.1,1529.0,,,,,,3.4,8.9,200.0,1455.0,5.0,180.0,1121.0,1.8,1519.0,180.0,4.7,37.0,1241.0,73.3,8.8,1012.5,1020.4,11.0,1014.2,2037.0,1017.0,12.0,8.4,1300.0,2.61,15.92,,,,,,8.8,0.9,16.5,1.8,11.1,10.1,10.2,9.9,,,,,,2.7,3.8,,,
252.0,영광군,2021-03-16,7.6,1.9,2400.0,12.1,5.0,,,,,,0.4,12.3,20.0,1659.0,6.5,20.0,1014.0,3.3,2827.0,360.0,2.3,44.0,1125.0,70.8,7.6,1012.2,1019.4,2349.0,1013.5,407.0,1016.8,12.0,9.8,1200.0,3.17,20.78,,,,,,3.4,0.9,14.3,1.8,11.5,11.4,11.4,10.8,,,,,,2.9,4.1,,,
252.0,영광군,2021-03-17,5.7,-0.6,712.0,13.5,1237.0,,,,,,,6.9,20.0,1427.0,5.1,20.0,1435.0,1.2,1032.0,90.0,-0.5,35.0,1222.0,67.4,5.9,1015.2,1021.5,2227.0,1018.2,1411.0,1019.8,12.0,10.8,1100.0,2.83,20.29,,,,,,3.0,0.0,12.6,0.3,8.9,9.0,10.0,9.9,,,,,,2.5,3.5,,,
252.0,영광군,2021-03-18,8.2,0.5,640.0,17.6,1431.0,,,,,,,6.3,270.0,1322.0,4.3,250.0,1328.0,1.0,905.0,320.0,1.7,40.0,1142.0,66.4,7.0,1015.4,1021.7,104.0,1017.5,1439.0,1019.9,12.1,8.0,1100.0,2.88,12.82,,,,,,2.9,0.5,15.7,1.3,10.8,10.2,10.3,10.0,,,,,,2.0,2.9,,,
252.0,영광군,2021-03-19,11.0,5.4,46.0,17.7,1311.0,,,,,,,6.4,250.0,1426.0,3.9,250.0,1425.0,1.0,884.0,20.0,4.1,47.0,1225.0,63.6,8.3,1013.8,1021.1,836.0,1016.2,1632.0,1018.3,12.1,8.0,1100.0,2.71,18.12,,,,,,6.3,1.3,17.4,5.1,12.9,11.9,11.4,10.9,,,,,,2.6,3.7,,,
252.0,영광군,2021-03-20,7.9,5.8,2349.0,10.8,19.0,,,,,,9.3,8.9,20.0,1534.0,5.2,360.0,2113.0,2.0,1745.0,360.0,5.7,63.0,1.0,86.3,9.2,1009.2,1016.2,1.0,1011.6,1642.0,1013.7,12.1,0.2,1600.0,0.56,3.21,,,,,,9.4,5.3,9.8,6.1,10.2,10.8,11.6,11.3,,,,,,0.7,1.0,,,
252.0,영광군,2021-03-21,6.2,4.6,2352.0,9.1,1136.0,,,,,,,13.6,340.0,1505.0,6.9,340.0,1458.0,3.9,3396.0,340.0,0.1,48.0,1543.0,66.1,6.3,1013.6,1022.9,2334.0,1015.1,1.0,1018.2,12.2,4.9,1200.0,2.17,14.43,,,,,,8.9,2.3,12.1,3.2,8.8,9.1,10.2,10.3,,,,,,2.4,3.4,,,
252.0,영광군,2021-03-22,7.1,3.0,540.0,10.9,1434.0,,,,,,,10.6,340.0,1303.0,5.1,320.0,1303.0,2.7,2348.0,290.0,-1.2,34.0,1055.0,56.9,5.7,1018.8,1024.4,953.0,1022.2,1722.0,1023.4,12.2,11.0,1200.0,3.39,23.7,,,,,,0.9,0.0,15.5,0.8,9.7,9.2,9.7,9.7,,,,,,2.9,4.1,,,
252.0,영광군,2021-03-23,8.7,0.8,608.0,15.3,1318.0,,,,,,,8.2,250.0,1041.0,4.6,250.0,1037.0,1.7,1437.0,270.0,2.2,36.0,1649.0,67.3,7.2,1018.5,1025.0,1040.0,1021.0,1802.0,1023.1,12.2,11.2,1200.0,3.08,22.12,,,,,,1.6,0.0,14.8,1.3,10.5,10.0,10.2,10.0,,,,,,3.3,4.8,,,
252.0,영광군,2021-03-24,10.3,3.2,701.0,17.3,1509.0,,,,,,,8.6,180.0,1110.0,5.0,200.0,1114.0,1.7,1501.0,180.0,3.2,28.0,1530.0,64.3,7.7,1016.6,1023.2,808.0,1019.0,1711.0,1021.1,12.3,8.3,1100.0,2.48,15.82,,,,,,6.4,0.4,13.8,2.7,10.6,10.2,10.6,10.3,,,,,,2.4,3.5,,,
252.0,영광군,2021-03-25,8.6,3.0,614.0,17.6,1329.0,,,,,,,5.9,270.0,1534.0,3.8,250.0,1401.0,1.2,1017.0,250.0,5.6,51.0,1153.0,83.4,9.2,1017.5,1023.8,1001.0,1020.0,403.0,1022.1,12.3,10.6,1200.0,3.26,22.76,,,,,,4.9,0.9,17.1,2.7,12.0,11.3,11.1,10.6,,,,,,3.0,4.3,,,
252.0,영광군,2021-03-26,10.4,2.5,638.0,19.3,1452.0,,,,,,,6.8,270.0,1720.0,3.9,270.0,1719.0,1.2,1034.0,250.0,3.9,41.0,1203.0,68.5,8.1,1016.2,1023.9,937.0,1018.1,1633.0,1020.8,12.4,9.8,1200.0,3.0,20.57,,,,,,6.1,0.8,17.0,6.1,13.2,12.5,12.2,11.7,,,,,,3.3,4.7,,,
252.0,영광군,2021-03-27,13.8,11.3,1.0,15.7,1855.0,,,,,,29.2,9.2,180.0,836.0,5.4,160.0,1501.0,3.4,2923.0,160.0,10.6,46.0,37.0,82.0,12.9,1005.6,1018.6,1.0,1004.4,2259.0,1010.0,12.4,0.0,1300.0,0.46,2.68,,,,,,9.6,1.4,12.6,6.9,12.5,12.0,12.1,11.8,,,,,,0.8,1.1,,,
252.0,영광군,2021-03-28,10.6,9.0,258.0,13.3,1701.0,,,,,,,7.9,270.0,10.0,4.5,270.0,11.0,2.4,2043.0,250.0,8.1,66.0,1708.0,85.3,10.8,1002.3,1008.4,2317.0,1004.6,1.0,1006.8,12.4,4.7,1400.0,2.9,14.27,,,,,,6.9,3.3,17.5,9.6,13.6,13.0,12.7,12.2,,,,,,1.9,2.7,,,
252.0,영광군,2021-03-29,11.1,7.4,2259.0,16.3,1345.0,,,,,,,5.6,270.0,102.0,3.8,20.0,1433.0,1.5,1285.0,20.0,5.2,25.0,1619.0,71.5,9.0,1005.8,1011.7,2350.0,1008.2,1.0,1010.3,12.5,8.3,1200.0,2.64,17.9,,,,,,6.1,0.9,17.5,8.1,13.8,13.3,13.1,12.6,,,,,,2.7,3.8,,,
252.0,영광군,2021-03-30,10.1,5.6,2322.0,17.7,1343.0,,,,,,,9.0,360.0,1531.0,5.0,20.0,1701.0,1.8,1554.0,20.0,1.5,18.0,1340.0,60.4,7.0,1008.1,1014.4,2352.0,1011.0,456.0,1012.6,12.5,9.4,1200.0,3.26,22.73,,,,,,3.8,0.3,16.6,4.9,13.2,12.9,13.1,12.7,,,,,,4.2,6.0,,,
252.0,영광군,2021-03-31,12.0,2.2,613.0,21.6,1213.0,,,,,,,7.1,250.0,1501.0,4.3,270.0,1502.0,1.3,1101.0,50.0,1.2,21.0,1214.0,51.4,6.7,1009.7,1015.1,755.0,1012.3,1426.0,1014.1,12.5,9.8,1200.0,3.22,21.2,,,,,,6.1,0.0,18.0,3.0,13.2,12.7,12.8,12.5,,,,,,3.8,5.4,,,
252.0,영광군,2021-04-01,15.6,6.7,515.0,22.1,1501.0,,,,,,,7.1,110.0,1149.0,4.0,140.0,1144.0,1.4,1208.0,110.0,1.7,21.0,1210.0,43.5,7.0,1011.6,1017.2,2332.0,1014.8,332.0,1016.1,12.6,1.1,1100.0,2.42,12.03,,,,,,9.0,3.5,17.8,7.1,14.0,13.1,13.2,12.8,,,,,,3.2,4.6,,,
252.0,영광군,2021-04-02,18.8,13.3,446.0,23.1,1540.0,,,,,,,8.8,140.0,1233.0,5.4,140.0,1239.0,1.9,1603.0,140.0,6.0,34.0,340.0,43.6,9.6,1012.7,1018.5,940.0,1016.0,1810.0,1017.1,12.6,8.8,1200.0,3.13,20.09,,,,,,7.8,4.6,26.6,11.1,17.7,15.6,14.3,13.5,,,,,,4.2,5.9,,,
252.0,영광군,2021-04-03,15.7,10.9,2400.0,18.2,19.0,0.8,1347.0,2.9,1300.0,,6.0,10.0,180.0,811.0,5.4,160.0,747.0,3.0,2566.0,160.0,12.6,57.0,47.0,82.8,14.7,1007.3,1016.2,1.0,1008.6,1717.0,1011.8,12.7,0.0,1000.0,0.87,3.79,,,,,,9.1,4.9,16.3,12.8,15.9,15.4,15.1,14.5,,,,,,0.8,1.2,,,
252.0,영광군,2021-04-04,9.5,7.4,2333.0,11.4,1555.0,0.4,225.0,0.8,217.0,,1.6,8.6,270.0,2020.0,4.3,360.0,2024.0,2.0,1760.0,340.0,7.5,75.0,1830.0,88.1,10.4,1010.4,1020.2,2236.0,1010.6,3.0,1014.9,12.7,0.0,1300.0,0.65,3.33,,,,,,9.4,7.3,11.3,7.8,12.3,12.9,13.9,13.7,,,,,,0.9,1.3,,,
252.0,영광군,2021-04-05,9.7,4.5,406.0,16.5,1226.0,,,,,,,7.9,20.0,1801.0,5.0,20.0,1805.0,2.0,1705.0,20.0,1.6,23.0,1149.0,62.3,7.0,1017.1,1023.7,938.0,1020.0,119.0,1021.7,12.7,11.9,1200.0,3.5,25.77,,,,,,0.7,0.0,17.5,5.2,12.8,12.5,12.9,12.8,,,,,,4.0,5.7,,,
252.0,영광군,2021-04-06,9.8,3.7,209.0,17.2,1233.0,,,,,,,8.4,360.0,1347.0,5.2,340.0,1355.0,1.3,1102.0,340.0,1.7,21.0,1652.0,61.3,6.9,1017.2,1023.0,2313.0,1020.2,1644.0,1021.7,12.8,8.5,1200.0,3.45,23.06,,,,,,3.9,1.9,15.8,5.4,12.7,12.6,13.1,12.9,,,,,,3.7,5.3,,,
252.0,영광군,2021-04-07,10.8,2.5,525.0,19.1,1439.0,,,,,,,6.8,340.0,1624.0,4.3,250.0,1255.0,1.3,1093.0,360.0,3.9,31.0,1606.0,65.5,8.2,1016.1,1023.2,135.0,1018.7,1721.0,1020.7,12.8,11.6,1200.0,3.42,25.37,,,,,,3.1,0.0,19.4,4.5,13.8,13.3,13.4,13.1,,,,,,3.9,5.6,,,
252.0,영광군,2021-04-08,10.0,5.3,559.0,16.3,1205.0,,,,,,,8.9,340.0,1353.0,5.2,360.0,1301.0,1.6,1405.0,340.0,1.1,19.0,1111.0,59.6,6.8,1015.5,1021.2,2233.0,1018.9,1632.0,1020.0,12.8,11.8,1200.0,3.5,25.87,,,,,,2.0,0.0,19.4,6.3,13.6,13.5,13.8,13.5,,,,,,4.4,6.3,,,
252.0,영광군,2021-04-09,10.5,2.2,611.0,18.5,1312.0,,,,,,,6.9,270.0,1337.0,4.5,250.0,1348.0,1.5,1328.0,110.0,2.2,26.0,1138.0,58.5,7.3,1019.9,1028.5,2309.0,1020.8,107.0,1024.5,12.9,11.7,1100.0,3.28,25.35,,,,,,3.4,1.1,20.5,3.7,13.5,13.2,13.6,13.3,,,,,,4.1,5.9,,,
252.0,영광군,2021-04-10,11.4,6.0,607.0,18.2,1310.0,,,,,,,10.6,250.0,1323.0,5.0,20.0,1501.0,1.3,1156.0,360.0,4.0,33.0,1207.0,63.3,8.2,1025.7,1032.0,1000.0,1028.3,221.0,1030.3,12.9,11.5,1200.0,3.19,23.31,,,,,,3.1,0.1,19.7,6.0,14.3,13.9,14.1,13.7,,,,,,3.4,4.9,,,
252.0,영광군,2021-04-11,13.8,5.3,516.0,22.9,1507.0,,,,,,,7.4,180.0,1422.0,4.2,180.0,1431.0,1.1,983.0,160.0,1.6,12.0,1446.0,52.3,7.2,1024.7,1032.1,59.0,1026.0,1717.0,1029.2,12.9,11.1,1200.0,3.36,24.85,,,,,,3.4,1.1,21.2,6.3,15.3,14.6,14.4,13.9,,,,,,4.9,7.0,,,
252.0,영광군,2021-04-12,13.4,12.6,2400.0,14.8,2232.0,1.6,1901.0,4.4,1837.0,,26.2,10.6,180.0,1422.0,6.0,160.0,1447.0,2.9,2472.0,160.0,8.0,23.0,19.0,73.3,11.2,1013.2,1027.2,1.0,1011.2,1958.0,1017.6,13.0,0.0,1000.0,0.51,2.9,,,,,,9.9,2.3,13.1,11.0,13.5,13.6,14.3,14.1,,,,,,0.8,1.1,,,
252.0,영광군,2021-04-13,8.6,5.0,2339.0,12.5,1.0,0.2,,0.7,212.0,,2.0,9.6,340.0,1539.0,5.3,340.0,1211.0,3.2,2745.0,340.0,4.6,59.0,1752.0,76.6,8.8,1012.1,1020.6,2343.0,1011.8,28.0,1016.7,13.0,4.9,1200.0,2.44,15.89,,,,,,7.8,4.5,14.7,5.5,12.6,13.1,13.9,13.7,,,,,,2.4,3.4,,,
252.0,영광군,2021-04-14,7.6,2.9,2359.0,12.9,1433.0,,,,,,,9.3,20.0,756.0,5.6,20.0,822.0,2.7,2350.0,360.0,-2.0,27.0,1457.0,53.0,5.3,1016.2,1022.2,2328.0,1019.1,455.0,1020.8,13.0,11.9,1200.0,3.63,27.46,,,,,,2.1,0.0,16.0,3.7,11.7,11.8,12.9,12.9,,,,,,3.8,5.4,,,
252.0,영광군,2021-04-15,9.4,0.4,513.0,17.9,1507.0,,,,,,,6.1,20.0,1414.0,3.5,250.0,1516.0,1.2,1057.0,20.0,-0.1,18.0,1159.0,58.0,6.2,1014.8,1021.9,1.0,1016.5,1615.0,1019.3,13.1,11.7,1400.0,3.14,24.07,,,,,,3.6,0.3,18.5,3.0,12.5,12.1,12.7,12.7,,,,,,3.8,5.4,,,
252.0,영광군,2021-04-16,11.8,7.1,1.0,16.0,1237.0,0.2,,0.3,521.0,,0.3,7.6,230.0,1204.0,4.6,230.0,1045.0,1.8,1513.0,270.0,7.1,53.0,145.0,73.9,10.2,1012.7,1018.3,2241.0,1016.0,1741.0,1017.2,13.1,1.2,900.0,1.5,7.4,,,,,,7.8,3.3,13.6,6.5,12.2,12.3,13.0,13.0,,,,,,1.4,2.0,,,
252.0,영광군,2021-04-17,9.8,4.6,626.0,16.0,1236.0,,,,,,,13.8,320.0,1503.0,7.5,320.0,1452.0,3.1,2681.0,320.0,1.0,24.0,1237.0,57.9,6.7,1012.7,1018.8,2201.0,1015.5,446.0,1017.2,13.1,9.6,1200.0,3.46,24.7,,,,,,4.5,0.4,16.5,5.6,12.8,12.8,13.2,13.0,,,,,,4.5,6.5,,,
252.0,영광군,2021-04-18,9.5,4.4,2327.0,13.5,1441.0,,,,,,,11.8,290.0,211.0,6.1,320.0,212.0,3.3,2832.0,340.0,2.1,41.0,1617.0,62.0,7.1,1014.6,1020.3,956.0,1017.8,212.0,1019.2,13.2,12.0,1200.0,3.57,27.3,,,,,,0.9,0.1,18.8,6.0,13.0,12.7,13.1,12.9,,,,,,3.7,5.3,,,
252.0,영광군,2021-04-19,10.5,1.2,604.0,18.9,1440.0,,,,,,,7.8,290.0,1247.0,4.3,250.0,1413.0,1.4,1245.0,270.0,3.4,30.0,1514.0,66.4,7.8,1014.9,1020.4,1011.0,1017.6,1618.0,1019.5,13.2,12.0,1200.0,3.57,27.46,,,,,,1.0,0.0,20.4,3.5,13.9,13.4,13.4,13.2,,,,,,4.5,6.4,,,
252.0,영광군,2021-04-20,,3.5,534.0,20.9,1328.0,,,,,,0.0,6.1,20.0,1632.0,4.4,20.0,1637.0,0.8,665.0,,,30.0,1420.0,,,,1022.4,2204.0,1019.4,1603.0,,13.3,4.5,900.0,2.32,6.7,,,,,,3.1,,15.7,5.0,,,,,,,,,,1.7,2.5,,,
252.0,영광군,2021-04-21,15.6,7.7,543.0,25.9,1316.0,,,,,,,8.7,230.0,2311.0,4.6,180.0,1242.0,1.3,1109.0,20.0,6.0,21.0,1231.0,55.9,9.4,1017.0,1023.0,856.0,1019.5,1613.0,1021.4,13.3,7.0,1100.0,3.04,18.46,,,,,,8.6,0.5,21.8,8.1,16.5,15.6,15.1,14.5,,,,,,3.5,5.0,,,
252.0,영광군,2021-04-22,18.2,12.3,554.0,23.7,1035.0,0.0,,0.0,,,0.0,9.1,160.0,1432.0,4.3,180.0,1131.0,1.5,1316.0,160.0,5.2,24.0,1234.0,45.3,8.9,1013.8,1021.4,7.0,1016.0,1541.0,1018.2,13.3,0.9,1000.0,2.05,10.38,,,,,,9.9,2.1,20.3,12.2,16.7,15.8,15.7,15.1,,,,,,3.5,4.9,,,
